"Time [s]";"Pressure [mmHg]";
136.35;69.58;
136.36;69.36;
136.37;69.08;
136.38;68.94;
136.39;68.39;
136.40;68.20;
136.41;67.94;
136.42;67.62;
136.43;67.30;
136.44;67.31;
136.45;67.27;
136.46;67.14;
136.47;67.08;
136.48;66.97;
136.49;66.94;
136.50;66.88;
136.51;66.77;
136.52;66.77;
136.53;66.56;
136.54;66.53;
136.55;66.42;
136.56;66.48;
136.57;66.17;
136.58;66.31;
136.59;66.22;
136.60;66.02;
136.61;66.03;
136.62;66.03;
136.63;65.88;
136.64;65.72;
136.65;65.52;
136.66;65.20;
136.67;65.31;
136.68;65.28;
136.69;65.30;
136.70;65.52;
136.71;66.03;
136.72;67.88;
136.73;72.44;
136.74;80.98;
136.75;88.55;
136.76;93.19;
136.77;95.17;
136.78;96.28;
136.79;97.33;
136.80;98.78;
136.81;99.66;
136.82;99.77;
136.83;98.92;
136.84;98.05;
136.85;96.52;
136.86;94.73;
136.87;92.28;
136.88;89.80;
136.89;87.12;
136.90;84.95;
136.91;83.31;
136.92;81.73;
136.93;80.28;
136.94;79.03;
136.95;77.92;
136.96;76.81;
136.97;75.84;
136.98;74.92;
136.99;74.00;
137.00;73.44;
137.01;73.58;
137.02;73.56;
137.03;73.61;
137.04;73.77;
137.05;73.88;
137.06;74.34;
137.07;75.34;
137.08;76.70;
137.09;77.78;
137.10;78.52;
137.11;79.66;
137.12;79.91;
137.13;79.94;
137.14;79.52;
137.15;79.33;
137.16;78.66;
137.17;78.22;
137.18;77.66;
137.19;76.95;
137.20;76.19;
137.21;75.34;
137.22;74.56;
137.23;73.86;
137.24;72.98;
137.25;72.27;
137.26;71.73;
137.27;71.44;
137.28;71.17;
137.29;70.39;
137.30;70.27;
137.31;70.06;
137.32;69.80;
137.33;69.70;
137.34;69.39;
137.35;69.23;
137.36;69.09;
137.37;68.73;
137.38;68.52;
137.39;68.47;
137.40;68.25;
137.41;68.05;
137.42;67.95;
137.43;67.75;
137.44;67.62;
137.45;67.39;
137.46;67.30;
137.47;66.98;
137.48;67.08;
137.49;67.03;
137.50;66.94;
137.51;66.84;
137.52;66.97;
137.53;66.81;
137.54;66.47;
137.55;66.61;
137.56;66.70;
137.57;66.44;
137.58;66.41;
137.59;66.09;
137.60;66.06;
137.61;65.83;
137.62;65.91;
137.63;65.78;
137.64;65.27;
137.65;65.30;
137.66;65.27;
137.67;65.20;
137.68;65.75;
137.69;67.14;
137.70;71.12;
137.71;78.72;
137.72;87.75;
137.73;94.70;
137.74;97.88;
137.75;98.91;
137.76;99.03;
137.77;98.91;
137.78;99.12;
137.79;98.95;
137.80;98.61;
137.81;97.75;
137.82;96.36;
137.83;94.25;
137.84;91.92;
137.85;89.94;
137.86;88.36;
137.87;86.52;
137.88;84.53;
137.89;82.98;
137.90;81.41;
137.91;80.12;
137.92;78.72;
137.93;77.48;
137.94;76.58;
137.95;75.84;
137.96;74.84;
137.97;74.25;
137.98;73.92;
137.99;73.86;
138.00;74.06;
138.01;73.80;
138.02;74.25;
138.03;74.62;
138.04;75.22;
138.05;76.14;
138.06;77.19;
138.07;78.45;
138.08;79.19;
138.09;79.38;
138.10;79.20;
138.11;79.16;
138.12;78.91;
138.13;78.80;
138.14;78.38;
138.15;77.89;
138.16;76.72;
138.17;76.02;
138.18;74.81;
138.19;73.94;
138.20;73.03;
138.21;72.52;
138.22;72.12;
138.23;71.67;
138.24;71.36;
138.25;71.02;
138.26;71.08;
138.27;70.72;
138.28;70.05;
138.29;69.56;
138.30;69.52;
138.31;68.97;
138.32;68.64;
138.33;68.45;
138.34;68.20;
138.35;68.08;
138.36;67.83;
138.37;67.95;
138.38;67.86;
138.39;67.59;
138.40;67.36;
138.41;67.28;
138.42;67.03;
138.43;66.80;
138.44;66.86;
138.45;66.64;
138.46;66.69;
138.47;66.62;
138.48;66.77;
138.49;66.39;
138.50;66.09;
138.51;66.12;
138.52;66.03;
138.53;65.67;
138.54;65.52;
138.55;65.44;
138.56;65.39;
138.57;65.30;
138.58;65.31;
138.59;65.03;
138.60;64.69;
138.61;64.89;
138.62;64.62;
138.63;64.48;
138.64;64.47;
138.65;64.22;
138.66;64.55;
138.67;65.25;
138.68;67.80;
138.69;73.25;
138.70;83.19;
138.71;91.11;
138.72;94.95;
138.73;96.59;
138.74;97.27;
138.75;97.86;
138.76;97.86;
138.77;97.27;
138.78;96.80;
138.79;95.53;
138.80;94.45;
138.81;93.69;
138.82;92.30;
138.83;90.33;
138.84;87.69;
138.85;84.88;
138.86;82.31;
138.87;80.50;
138.88;78.83;
138.89;77.89;
138.90;76.91;
138.91;75.83;
138.92;74.70;
138.93;73.77;
138.94;73.08;
138.95;72.52;
138.96;72.61;
138.97;72.56;
138.98;72.75;
138.99;72.59;
139.00;72.61;
139.01;73.28;
139.02;74.23;
139.03;75.53;
139.04;77.05;
139.05;78.25;
139.06;79.20;
139.07;79.06;
139.08;79.17;
139.09;78.67;
139.10;78.45;
139.11;77.78;
139.12;77.47;
139.13;76.72;
139.14;76.09;
139.15;75.36;
139.16;74.62;
139.17;73.88;
139.18;73.08;
139.19;72.66;
139.20;72.34;
139.21;71.66;
139.22;71.16;
139.23;70.83;
139.24;70.34;
139.25;70.00;
139.26;69.88;
139.27;69.31;
139.28;69.22;
139.29;68.95;
139.30;68.80;
139.31;68.56;
139.32;68.44;
139.33;68.42;
139.34;68.25;
139.35;68.28;
139.36;68.20;
139.37;67.94;
139.38;68.00;
139.39;67.75;
139.40;67.78;
139.41;67.59;
139.42;67.88;
139.43;67.61;
139.44;67.47;
139.45;67.30;
139.46;67.38;
139.47;67.47;
139.48;67.12;
139.49;67.36;
139.50;67.08;
139.51;67.00;
139.52;66.89;
139.53;66.70;
139.54;66.48;
139.55;66.25;
139.56;66.08;
139.57;65.84;
139.58;65.88;
139.59;65.84;
139.60;65.83;
139.61;65.67;
139.62;66.06;
139.63;67.34;
139.64;70.78;
139.65;78.89;
139.66;87.75;
139.67;93.64;
139.68;94.48;
139.69;94.22;
139.70;94.06;
139.71;93.62;
139.72;93.28;
139.73;93.20;
139.74;93.20;
139.75;93.11;
139.76;92.89;
139.77;91.86;
139.78;89.62;
139.79;87.47;
139.80;84.59;
139.81;82.12;
139.82;79.83;
139.83;78.11;
139.84;76.30;
139.85;74.73;
139.86;73.61;
139.87;72.47;
139.88;71.69;
139.89;71.33;
139.90;70.91;
139.91;70.69;
139.92;70.81;
139.93;70.89;
139.94;71.11;
139.95;71.62;
139.96;72.31;
139.97;73.45;
139.98;75.38;
139.99;76.50;
140.00;77.64;
140.01;77.89;
140.02;77.67;
140.03;77.88;
140.04;77.72;
140.05;77.67;
140.06;77.45;
140.07;76.61;
140.08;76.25;
140.09;75.53;
140.10;74.69;
140.11;73.77;
140.12;72.95;
140.13;72.19;
140.14;71.55;
140.15;71.14;
140.16;70.88;
140.17;70.50;
140.18;70.38;
140.19;70.03;
140.20;69.27;
140.21;68.80;
140.22;68.36;
140.23;68.11;
140.24;67.94;
140.25;67.75;
140.26;67.86;
140.27;67.38;
140.28;67.02;
140.29;67.02;
140.30;67.02;
140.31;66.73;
140.32;66.64;
140.33;66.42;
140.34;66.50;
140.35;66.48;
140.36;66.30;
140.37;66.14;
140.38;66.09;
140.39;66.05;
140.40;65.97;
140.41;65.66;
140.42;65.67;
140.43;65.44;
140.44;65.44;
140.45;65.12;
140.46;64.94;
140.47;64.97;
140.48;65.03;
140.49;65.03;
140.50;64.80;
140.51;64.81;
140.52;64.72;
140.53;64.73;
140.54;64.36;
140.55;64.36;
140.56;64.31;
140.57;64.38;
140.58;64.89;
140.59;66.41;
140.60;70.06;
140.61;78.81;
140.62;88.47;
140.63;94.38;
140.64;96.42;
140.65;97.16;
140.66;97.58;
140.67;98.22;
140.68;98.48;
140.69;98.64;
140.70;98.38;
140.71;97.70;
140.72;97.08;
140.73;95.67;
140.74;94.03;
140.75;91.84;
140.76;88.53;
140.77;85.67;
140.78;82.91;
140.79;81.42;
140.80;80.36;
140.81;79.16;
140.82;78.28;
140.83;77.64;
140.84;76.33;
140.85;75.41;
140.86;74.34;
140.87;74.03;
140.88;73.59;
140.89;73.75;
140.90;73.69;
140.91;73.73;
140.92;74.19;
140.93;75.41;
140.94;76.19;
140.95;77.25;
140.96;78.64;
140.97;79.03;
140.98;78.84;
140.99;79.41;
141.00;79.64;
141.01;79.64;
141.02;79.28;
141.03;78.92;
141.04;78.45;
141.05;77.88;
141.06;77.38;
141.07;76.58;
141.08;75.44;
141.09;74.69;
141.10;73.94;
141.11;73.22;
141.12;72.77;
141.13;72.19;
141.14;71.67;
141.15;71.66;
141.16;71.36;
141.17;70.64;
141.18;70.33;
141.19;70.28;
141.20;69.94;
141.21;69.86;
141.22;69.22;
141.23;69.33;
141.24;69.12;
141.25;68.94;
141.26;68.81;
141.27;68.59;
141.28;68.47;
141.29;68.27;
141.30;68.16;
141.31;68.05;
141.32;68.03;
141.33;67.91;
141.34;67.94;
141.35;67.64;
141.36;67.42;
141.37;67.17;
141.38;67.05;
141.39;67.02;
141.40;67.19;
141.41;67.06;
141.42;66.83;
141.43;66.77;
141.44;66.92;
141.45;66.77;
141.46;66.61;
141.47;66.42;
141.48;66.34;
141.49;66.34;
141.50;66.02;
141.51;66.00;
141.52;65.73;
141.53;65.62;
141.54;65.28;
141.55;65.11;
141.56;65.31;
141.57;65.59;
141.58;66.27;
141.59;68.11;
141.60;73.64;
141.61;82.94;
141.62;91.47;
141.63;96.42;
141.64;97.91;
141.65;98.41;
141.66;99.22;
141.67;99.81;
141.68;100.62;
141.69;100.95;
141.70;100.48;
141.71;99.92;
141.72;98.92;
141.73;97.55;
141.74;95.78;
141.75;93.08;
141.76;89.77;
141.77;86.44;
141.78;83.81;
141.79;82.58;
141.80;81.41;
141.81;81.12;
141.82;80.48;
141.83;79.28;
141.84;78.47;
141.85;77.30;
141.86;76.14;
141.87;75.92;
141.88;75.89;
141.89;75.97;
141.90;75.89;
141.91;75.97;
141.92;76.55;
141.93;76.52;
141.94;77.36;
141.95;78.36;
141.96;79.53;
141.97;81.56;
141.98;83.50;
141.99;83.59;
142.00;83.12;
142.01;81.98;
142.02;80.94;
142.03;79.67;
142.04;78.88;
142.05;78.30;
142.06;77.33;
142.07;76.77;
142.08;76.16;
142.09;75.36;
142.10;74.77;
142.11;74.34;
142.12;74.08;
142.13;73.45;
142.14;72.69;
142.15;72.44;
142.16;72.06;
142.17;71.48;
142.18;71.12;
142.19;71.02;
142.20;70.53;
142.21;70.02;
142.22;69.97;
142.23;69.83;
142.24;69.59;
142.25;69.34;
142.26;68.89;
142.27;68.48;
142.28;68.42;
142.29;68.38;
142.30;68.34;
142.31;68.14;
142.32;68.09;
142.33;68.06;
142.34;67.95;
142.35;67.89;
142.36;67.78;
142.37;67.84;
142.38;67.62;
142.39;67.27;
142.40;67.31;
142.41;67.22;
142.42;67.05;
142.43;67.16;
142.44;67.00;
142.45;66.67;
142.46;66.44;
142.47;66.20;
142.48;66.31;
142.49;66.08;
142.50;66.30;
142.51;66.03;
142.52;65.89;
142.53;65.59;
142.54;65.25;
142.55;65.08;
142.56;64.84;
142.57;64.66;
142.58;64.61;
142.59;64.58;
142.60;65.00;
142.61;65.30;
142.62;66.88;
142.63;71.81;
142.64;80.27;
142.65;88.03;
142.66;95.38;
142.67;99.20;
142.68;99.42;
142.69;98.78;
142.70;98.69;
142.71;98.67;
142.72;99.05;
142.73;99.36;
142.74;98.80;
142.75;98.23;
142.76;97.19;
142.77;95.09;
142.78;92.44;
142.79;89.17;
142.80;86.56;
142.81;84.69;
142.82;83.19;
142.83;81.97;
142.84;80.81;
142.85;79.72;
142.86;78.81;
142.87;77.75;
142.88;76.73;
142.89;75.83;
142.90;75.30;
142.91;75.28;
142.92;75.20;
142.93;74.97;
142.94;75.19;
142.95;75.09;
142.96;75.50;
142.97;75.64;
142.98;77.05;
142.99;79.28;
143.00;80.61;
143.01;80.66;
143.02;80.58;
143.03;80.33;
143.04;80.16;
143.05;80.03;
143.06;79.69;
143.07;79.39;
143.08;78.66;
143.09;77.80;
143.10;76.83;
143.11;75.86;
143.12;74.92;
143.13;74.22;
143.14;73.44;
143.15;72.59;
143.16;72.27;
143.17;72.08;
143.18;71.64;
143.19;71.25;
143.20;70.66;
143.21;70.39;
143.22;69.84;
143.23;69.97;
143.24;69.91;
143.25;69.55;
143.26;69.73;
143.27;69.47;
143.28;69.36;
143.29;69.41;
143.30;69.23;
143.31;68.84;
143.32;68.69;
143.33;68.72;
143.34;68.69;
143.35;68.64;
143.36;68.56;
143.37;68.52;
143.38;68.41;
143.39;68.36;
143.40;68.38;
143.41;68.14;
143.42;68.06;
143.43;67.91;
143.44;67.83;
143.45;67.69;
143.46;67.61;
143.47;67.41;
143.48;67.34;
143.49;66.95;
143.50;66.91;
143.51;66.80;
143.52;66.55;
143.53;66.44;
143.54;66.42;
143.55;66.11;
143.56;65.94;
143.57;66.05;
143.58;66.14;
143.59;65.92;
143.60;66.39;
143.61;67.62;
143.62;70.53;
143.63;76.16;
143.64;84.97;
143.65;92.25;
143.66;96.64;
143.67;99.06;
143.68;99.73;
143.69;99.73;
143.70;100.16;
143.71;99.77;
143.72;98.77;
143.73;96.77;
143.74;95.23;
143.75;93.61;
143.76;90.95;
143.77;87.70;
143.78;85.20;
143.79;83.16;
143.80;81.53;
143.81;80.19;
143.82;78.95;
143.83;76.98;
143.84;75.72;
143.85;74.52;
143.86;73.27;
143.87;72.53;
143.88;72.34;
143.89;71.84;
143.90;72.20;
143.91;72.31;
143.92;72.27;
143.93;72.34;
143.94;73.62;
143.95;74.67;
143.96;76.16;
143.97;77.19;
143.98;78.53;
143.99;79.62;
144.00;79.66;
144.01;79.52;
144.02;79.27;
144.03;79.08;
144.04;78.67;
144.05;77.89;
144.06;77.23;
144.07;76.25;
144.08;75.39;
144.09;74.39;
144.10;73.31;
144.11;72.91;
144.12;72.84;
144.13;72.09;
144.14;71.86;
144.15;71.11;
144.16;70.88;
144.17;70.34;
144.18;70.19;
144.19;69.39;
144.20;69.25;
144.21;68.86;
144.22;68.84;
144.23;68.64;
144.24;68.22;
144.25;67.66;
144.26;67.67;
144.27;67.31;
144.28;67.27;
144.29;66.89;
144.30;66.95;
144.31;66.92;
144.32;66.73;
144.33;66.44;
144.34;66.50;
144.35;66.27;
144.36;66.19;
144.37;66.36;
144.38;66.17;
144.39;65.91;
144.40;65.72;
144.41;65.77;
144.42;65.73;
144.43;65.58;
144.44;65.55;
144.45;65.81;
144.46;65.44;
144.47;65.19;
144.48;65.17;
144.49;64.95;
144.50;64.84;
144.51;64.77;
144.52;64.59;
144.53;64.34;
144.54;64.33;
144.55;64.12;
144.56;63.94;
144.57;63.89;
144.58;63.95;
144.59;63.83;
144.60;63.75;
144.61;64.58;
144.62;66.39;
144.63;71.25;
144.64;81.20;
144.65;90.75;
144.66;94.77;
144.67;96.84;
144.68;98.89;
144.69;100.58;
144.70;101.53;
144.71;102.16;
144.72;101.83;
144.73;101.14;
144.74;100.25;
144.75;99.50;
144.76;98.14;
144.77;95.70;
144.78;91.78;
144.79;87.34;
144.80;84.73;
144.81;83.14;
144.82;82.25;
144.83;81.34;
144.84;80.70;
144.85;79.67;
144.86;78.67;
144.87;77.41;
144.88;76.47;
144.89;75.44;
144.90;74.92;
144.91;74.64;
144.92;74.59;
144.93;74.69;
144.94;74.84;
144.95;75.17;
144.96;76.25;
144.97;76.98;
144.98;77.72;
144.99;78.23;
145.00;79.02;
145.01;79.62;
145.02;79.33;
145.03;79.16;
145.04;79.11;
145.05;78.98;
145.06;78.81;
145.07;78.66;
145.08;78.47;
145.09;78.03;
145.10;77.17;
145.11;76.16;
145.12;75.14;
145.13;74.45;
145.14;73.73;
145.15;72.91;
145.16;72.14;
145.17;71.59;
145.18;71.16;
145.19;70.98;
145.20;70.61;
145.21;70.53;
145.22;70.39;
145.23;69.84;
145.24;69.38;
145.25;69.17;
145.26;68.61;
145.27;68.36;
145.28;67.86;
145.29;67.73;
145.30;67.73;
145.31;67.58;
145.32;67.75;
145.33;67.64;
145.34;67.58;
145.35;67.62;
145.36;67.25;
145.37;67.36;
145.38;67.41;
145.39;67.56;
145.40;67.14;
145.41;67.28;
145.42;67.44;
145.43;67.06;
145.44;67.06;
145.45;67.14;
145.46;66.84;
145.47;67.00;
145.48;66.70;
145.49;66.50;
145.50;66.72;
145.51;66.28;
145.52;66.28;
145.53;66.02;
145.54;65.91;
145.55;65.89;
145.56;65.67;
145.57;65.41;
145.58;64.95;
145.59;64.83;
145.60;64.66;
145.61;64.72;
145.62;64.83;
145.63;65.11;
145.64;66.17;
145.65;69.27;
145.66;78.14;
145.67;88.06;
145.68;95.20;
145.69;98.14;
145.70;99.75;
145.71;100.36;
145.72;100.48;
145.73;100.84;
145.74;100.55;
145.75;100.27;
145.76;99.58;
145.77;98.56;
145.78;97.72;
145.79;95.66;
145.80;92.64;
145.81;89.36;
145.82;86.02;
145.83;84.30;
145.84;82.61;
145.85;81.42;
145.86;80.66;
145.87;79.80;
145.88;78.72;
145.89;77.77;
145.90;76.56;
145.91;75.83;
145.92;75.38;
145.93;74.78;
145.94;74.41;
145.95;74.80;
145.96;74.45;
145.97;74.84;
145.98;74.73;
145.99;75.50;
146.00;75.95;
146.01;77.09;
146.02;77.75;
146.03;78.69;
146.04;79.67;
146.05;79.81;
146.06;79.70;
146.07;79.66;
146.08;79.48;
146.09;79.20;
146.10;78.84;
146.11;78.41;
146.12;77.39;
146.13;76.39;
146.14;75.50;
146.15;74.50;
146.16;73.61;
146.17;73.16;
146.18;72.62;
146.19;72.33;
146.20;71.66;
146.21;71.08;
146.22;70.36;
146.23;69.95;
146.24;69.83;
146.25;69.55;
146.26;69.45;
146.27;69.30;
146.28;69.03;
146.29;69.14;
146.30;68.78;
146.31;68.36;
146.32;68.27;
146.33;67.97;
146.34;68.06;
146.35;67.80;
146.36;67.69;
146.37;67.69;
146.38;67.41;
146.39;67.38;
146.40;67.03;
146.41;67.19;
146.42;67.06;
146.43;66.91;
146.44;66.67;
146.45;66.52;
146.46;66.44;
146.47;66.56;
146.48;66.36;
146.49;66.14;
146.50;66.11;
146.51;65.97;
146.52;66.17;
146.53;65.69;
146.54;65.66;
146.55;65.34;
146.56;65.31;
146.57;65.33;
146.58;64.70;
146.59;64.61;
146.60;64.25;
146.61;64.50;
146.62;64.48;
146.63;65.48;
146.64;67.53;
146.65;74.41;
146.66;83.17;
146.67;90.25;
146.68;94.69;
146.69;97.17;
146.70;98.34;
146.71;99.28;
146.72;99.61;
146.73;99.00;
146.74;98.59;
146.75;97.42;
146.76;96.77;
146.77;95.06;
146.78;92.61;
146.79;89.30;
146.80;85.62;
146.81;83.11;
146.82;81.23;
146.83;79.73;
146.84;78.67;
146.85;77.73;
146.86;76.52;
146.87;75.58;
146.88;74.53;
146.89;73.75;
146.90;72.84;
146.91;72.66;
146.92;72.56;
146.93;72.92;
146.94;72.75;
146.95;72.97;
146.96;73.12;
146.97;73.81;
146.98;74.86;
146.99;75.97;
147.00;76.84;
147.01;77.88;
147.02;79.28;
147.03;79.91;
147.04;80.48;
147.05;80.41;
147.06;80.06;
147.07;79.67;
147.08;79.17;
147.09;77.97;
147.10;77.45;
147.11;75.91;
147.12;75.31;
147.13;74.52;
147.14;73.72;
147.15;72.91;
147.16;72.28;
147.17;71.50;
147.18;71.53;
147.19;70.89;
147.20;70.89;
147.21;70.78;
147.22;70.33;
147.23;69.98;
147.24;69.64;
147.25;69.20;
147.26;69.11;
147.27;68.78;
147.28;68.83;
147.29;68.64;
147.30;68.42;
147.31;68.28;
147.32;68.30;
147.33;67.67;
147.34;67.92;
147.35;67.72;
147.36;67.61;
147.37;67.33;
147.38;67.25;
147.39;67.45;
147.40;67.23;
147.41;67.25;
147.42;66.91;
147.43;66.80;
147.44;66.69;
147.45;66.75;
147.46;66.73;
147.47;66.61;
147.48;66.52;
147.49;66.30;
147.50;66.27;
147.51;66.05;
147.52;66.09;
147.53;65.88;
147.54;65.89;
147.55;66.02;
147.56;66.19;
147.57;67.25;
147.58;70.30;
147.59;77.44;
147.60;85.75;
147.61;93.08;
147.62;96.58;
147.63;98.02;
147.64;98.53;
147.65;98.59;
147.66;98.11;
147.67;97.56;
147.68;96.95;
147.69;96.72;
147.70;95.78;
147.71;93.95;
147.72;91.45;
147.73;88.91;
147.74;85.69;
147.75;82.78;
147.76;80.80;
147.77;79.48;
147.78;77.86;
147.79;76.94;
147.80;75.97;
147.81;75.12;
147.82;74.22;
147.83;73.16;
147.84;72.58;
147.85;72.00;
147.86;71.94;
147.87;72.09;
147.88;72.27;
147.89;72.75;
147.90;73.27;
147.91;74.30;
147.92;75.48;
147.93;76.30;
147.94;77.23;
147.95;78.30;
147.96;78.91;
147.97;78.91;
147.98;79.03;
147.99;78.84;
148.00;78.72;
148.01;78.34;
148.02;77.78;
148.03;77.09;
148.04;76.14;
148.05;75.00;
148.06;74.42;
148.07;73.39;
148.08;73.06;
148.09;72.31;
148.10;71.95;
148.11;71.27;
148.12;70.80;
148.13;70.56;
148.14;70.19;
148.15;69.91;
148.16;69.44;
148.17;69.11;
148.18;68.88;
148.19;68.14;
148.20;68.08;
148.21;68.00;
148.22;67.58;
148.23;67.64;
148.24;67.73;
148.25;67.45;
148.26;67.30;
148.27;66.56;
148.28;66.84;
148.29;66.67;
148.30;66.41;
148.31;66.56;
148.32;66.42;
148.33;66.34;
148.34;66.45;
148.35;66.23;
148.36;66.25;
148.37;66.20;
148.38;66.27;
148.39;65.94;
148.40;66.00;
148.41;65.86;
148.42;65.73;
148.43;65.62;
148.44;65.80;
148.45;65.53;
148.46;65.53;
148.47;65.36;
148.48;65.41;
148.49;65.23;
148.50;65.17;
148.51;64.95;
148.52;64.92;
148.53;65.11;
148.54;65.61;
148.55;66.86;
148.56;70.59;
148.57;79.16;
148.58;89.33;
148.59;95.94;
148.60;99.31;
148.61;100.09;
148.62;100.31;
148.63;100.08;
148.64;99.70;
148.65;99.78;
148.66;99.00;
148.67;99.06;
148.68;98.41;
148.69;97.16;
148.70;94.81;
148.71;91.39;
148.72;88.34;
148.73;85.73;
148.74;83.94;
148.75;82.33;
148.76;81.69;
148.77;80.67;
148.78;79.81;
148.79;78.86;
148.80;78.06;
148.81;77.28;
148.82;76.69;
148.83;76.02;
148.84;75.97;
148.85;75.83;
148.86;75.61;
148.87;75.58;
148.88;75.86;
148.89;76.05;
148.90;76.20;
148.91;76.98;
148.92;78.17;
148.93;79.70;
148.94;81.44;
148.95;82.53;
148.96;82.34;
148.97;81.80;
148.98;81.36;
148.99;80.30;
149.00;79.45;
149.01;78.41;
149.02;77.77;
149.03;76.86;
149.04;75.84;
149.05;75.30;
149.06;74.61;
149.07;74.09;
149.08;73.91;
149.09;73.33;
149.10;72.67;
149.11;72.34;
149.12;72.19;
149.13;71.56;
149.14;71.00;
149.15;70.36;
149.16;70.17;
149.17;69.89;
149.18;69.73;
149.19;69.31;
149.20;68.98;
149.21;68.81;
149.22;68.77;
149.23;68.59;
149.24;68.53;
149.25;68.48;
149.26;68.47;
149.27;68.08;
149.28;68.08;
149.29;68.03;
149.30;67.84;
149.31;67.73;
149.32;67.72;
149.33;67.62;
149.34;67.28;
149.35;67.25;
149.36;67.05;
149.37;66.98;
149.38;66.98;
149.39;66.81;
149.40;66.52;
149.41;66.33;
149.42;66.44;
149.43;66.12;
149.44;66.06;
149.45;65.89;
149.46;65.77;
149.47;65.55;
149.48;65.50;
149.49;65.27;
149.50;65.20;
149.51;64.81;
149.52;65.02;
149.53;65.28;
149.54;65.69;
149.55;67.31;
149.56;72.88;
149.57;83.02;
149.58;91.56;
149.59;96.77;
149.60;98.25;
149.61;97.89;
149.62;98.03;
149.63;98.53;
149.64;99.19;
149.65;99.88;
149.66;100.81;
149.67;100.81;
149.68;99.39;
149.69;97.08;
149.70;93.34;
149.71;89.84;
149.72;87.48;
149.73;86.08;
149.74;85.11;
149.75;83.78;
149.76;82.80;
149.77;81.77;
149.78;80.95;
149.79;79.61;
149.80;78.53;
149.81;77.52;
149.82;76.89;
149.83;76.17;
149.84;75.72;
149.85;75.48;
149.86;75.83;
149.87;75.67;
149.88;75.72;
149.89;75.86;
149.90;76.66;
149.91;77.20;
149.92;78.22;
149.93;78.53;
149.94;79.16;
149.95;79.47;
149.96;79.70;
149.97;79.47;
149.98;79.33;
149.99;78.92;
150.00;78.66;
150.01;78.06;
150.02;77.44;
150.03;76.38;
150.04;75.30;
150.05;74.58;
150.06;74.11;
150.07;73.55;
150.08;73.11;
150.09;72.47;
150.10;71.98;
150.11;71.36;
150.12;71.25;
150.13;70.77;
150.14;70.45;
150.15;70.08;
150.16;69.61;
150.17;69.34;
150.18;69.28;
150.19;68.98;
150.20;68.98;
150.21;68.59;
150.22;68.45;
150.23;68.31;
150.24;68.23;
150.25;67.94;
150.26;67.75;
150.27;67.69;
150.28;67.59;
150.29;67.48;
150.30;67.52;
150.31;67.19;
150.32;67.36;
150.33;67.16;
150.34;67.19;
150.35;67.00;
150.36;66.80;
150.37;66.89;
150.38;66.66;
150.39;66.48;
150.40;66.45;
150.41;66.33;
150.42;66.41;
150.43;66.30;
150.44;66.19;
150.45;66.09;
150.46;65.77;
150.47;65.80;
150.48;65.98;
150.49;65.72;
150.50;65.44;
150.51;65.28;
150.52;65.20;
150.53;65.14;
150.54;65.06;
150.55;65.20;
150.56;65.59;
150.57;65.95;
150.58;67.89;
150.59;73.94;
150.60;83.88;
150.61;91.12;
150.62;93.91;
150.63;94.16;
150.64;94.78;
150.65;96.00;
150.66;96.64;
150.67;97.12;
150.68;96.70;
150.69;96.20;
150.70;95.94;
150.71;95.33;
150.72;93.31;
150.73;89.34;
150.74;85.59;
150.75;82.39;
150.76;80.03;
150.77;79.09;
150.78;78.59;
150.79;78.30;
150.80;78.08;
150.81;77.28;
150.82;76.12;
150.83;74.97;
150.84;73.88;
150.85;73.20;
150.86;72.91;
150.87;72.84;
150.88;72.94;
150.89;72.97;
150.90;73.25;
150.91;73.64;
150.92;74.67;
150.93;75.61;
150.94;76.97;
150.95;78.95;
150.96;79.64;
150.97;79.58;
150.98;79.38;
150.99;79.19;
151.00;78.67;
151.01;78.39;
151.02;77.69;
151.03;76.95;
151.04;75.94;
151.05;75.22;
151.06;74.25;
151.07;73.73;
151.08;73.03;
151.09;72.42;
151.10;72.09;
151.11;71.28;
151.12;70.50;
151.13;70.06;
151.14;69.53;
151.15;69.22;
151.16;69.23;
151.17;69.16;
151.18;68.73;
151.19;68.62;
151.20;68.36;
151.21;68.19;
151.22;68.02;
151.23;67.70;
151.24;67.61;
151.25;67.47;
151.26;67.44;
151.27;67.16;
151.28;67.38;
151.29;67.19;
151.30;66.89;
151.31;66.97;
151.32;66.92;
151.33;66.92;
151.34;66.58;
151.35;66.72;
151.36;66.50;
151.37;66.56;
151.38;66.30;
151.39;66.14;
151.40;65.97;
151.41;65.92;
151.42;65.98;
151.43;65.95;
151.44;65.83;
151.45;65.81;
151.46;65.45;
151.47;65.34;
151.48;65.34;
151.49;65.31;
151.50;65.31;
151.51;65.78;
151.52;66.95;
151.53;70.73;
151.54;79.89;
151.55;88.73;
151.56;92.08;
151.57;93.06;
151.58;93.98;
151.59;95.98;
151.60;98.38;
151.61;99.08;
151.62;98.70;
151.63;98.00;
151.64;97.06;
151.65;95.52;
151.66;93.05;
151.67;89.19;
151.68;86.69;
151.69;84.47;
151.70;82.67;
151.71;81.73;
151.72;80.42;
151.73;79.38;
151.74;78.31;
151.75;77.09;
151.76;75.62;
151.77;74.44;
151.78;73.78;
151.79;73.28;
151.80;72.97;
151.81;72.95;
151.82;73.05;
151.83;72.77;
151.84;72.97;
151.85;73.30;
151.86;73.72;
151.87;74.61;
